genre,artist_name,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
rock,Arctic Monkeys,I Wanna Be Yours,5XeFesFbtLpXzIVDNQP22n,82,0.464,0.417,0,-9.345,0,0.0256,0.136,0.022,0.0974,0.479,67.528,183956
rock,Nirvana,Heart-Shaped Box,11LmqTE2naFULdEP94AUBa,78,0.256,0.641,1,-10.283,1,0.0552,0.199,0.0329,0.0853,0.382,203.006,281160
rock,Aerosmith,Dream On,5MxNLUsfh7uzROypsoO5qe,79,0.307,0.433,1,-10.057,1,0.029,0.388,9.08e-05,0.332,0.224,160.9,266960
rock,Thomas Rhett,Die A Happy Man,5kNe7PE09d6Kvw5pAsx23n,74,0.595,0.389,2,-9.245,1,0.0349,0.418,1.39e-06,0.116,0.4,166.052,227427
rock,Guns N' Roses,Welcome To The Jungle,0G21yYKMZoHa30cYVi1iA8,73,0.453,0.987,8,-4.485,1,0.0889,0.0195,0.283,0.268,0.316,123.544,273480
rock,Kansas,Carry on Wayward Son,4DMKwE2E2iYDKY01C335Uw,76,0.482,0.786,7,-5.735,1,0.032,0.00321,8.88e-05,0.446,0.793,126.755,323000
rock,Fall Out Boy,Thnks fr th Mmrs,3Zwu2K0Qa5sT6teCCHPShP,77,0.459,0.891,10,-5.057,0,0.0623,0.00511,0.0,0.106,0.588,154.837,203507
rock,Rob Zombie,Dragula,6Nm8h73ycDG2saCnZV8poF,75,0.591,0.963,0,-6.489,0,0.0531,8.74e-05,0.000107,0.0781,0.609,125.03,222827
rock,Fleetwood Mac,Go Your Own Way - 2004 Remaster,4xh7W7tlNMIczFhupCPniY,73,0.586,0.941,5,-5.139,1,0.0375,0.0167,0.000776,0.068,0.831,135.448,223613
rock,Papa Roach,Last Resort,5W8YXBz9MTIDyrpYaCg2Ky,81,0.589,0.89,4,-3.719,0,0.0603,0.000481,0.00082,0.201,0.692,90.598,199907
rock,Creedence Clearwater Revival,Bad Moon Rising,20OFwXhEXf12DzwXmaV7fj,78,0.508,0.774,2,-5.973,1,0.0321,0.0586,4.87e-06,0.063,0.942,178.946,141600
rock,Tom Petty and the Heartbreakers,American Girl,7MRyJPksH3G2cXHN8UKYzP,74,0.55,0.824,2,-5.988,1,0.0334,0.448,0.000127,0.366,0.777,114.512,214733
rock,Rick Springfield,Jessie's Girl,5RsUlxLto4NZbhJpqJbHfN,71,0.727,0.834,2,-5.851,1,0.0496,0.165,0.0,0.105,0.816,131.7,194120
rock,Soundgarden,Black Hole Sun,2EoOZnxNgtmZaD8uUmz2nD,76,0.35,0.828,6,-5.373,1,0.041,0.000217,0.000161,0.0774,0.147,105.435,318587
rock,AJR,Bang!,53BHUFdQphHiZUUG3nx9zn,71,0.74,0.516,1,-6.233,0,0.0507,0.0183,0.0,0.0558,0.698,139.918,170858
rock,The Police,Every Breath You Take,1JSTJqkT5qHq8MDJnJbRE1,85,0.82,0.452,1,-9.796,1,0.0348,0.543,0.00294,0.0714,0.74,117.401,253920
rock,System Of A Down,Chop Suey!,2DlHlPMa4M17kufBvI2lEN,81,0.417,0.934,7,-3.908,0,0.119,0.000278,0.0015,0.132,0.287,127.066,210240
rock,Billy Joel,Uptown Girl,5zA8vzDGqPl2AzZkEYQGKh,78,0.701,0.944,4,-2.986,1,0.0455,0.0755,0.0,0.601,0.792,128.993,197707
rock,Mötley Crüe,Kickstart My Heart,7GonnnalI2s19OCQO1J7Tf,77,0.359,0.981,7,-3.622,0,0.303,0.00125,0.00236,0.284,0.271,178.98,282653
rock,Franz Ferdinand,Take Me Out,20I8RduZC2PWMWTDCZuuAN,79,0.277,0.663,4,-8.821,0,0.0377,0.000409,0.00051,0.136,0.527,104.561,237027
rock,Neil Diamond,Sweet Caroline,62AuGbAkt8Ox2IrFFb8GKV,78,0.529,0.127,11,-16.066,1,0.0274,0.611,0.000109,0.237,0.578,63.05,203573
rock,Fall Out Boy,"Dance, Dance",0a7BloCiNzLDD9qSQHh5m7,76,0.622,0.961,11,-3.198,0,0.154,0.00523,0.0,0.0854,0.449,114.452,180267
rock,Elton John,Tiny Dancer,2TVxnKdb3tqe1nhQWwwZCO,78,0.414,0.428,0,-11.097,1,0.0278,0.382,0.000243,0.148,0.282,145.075,377093
rock,Bryan Adams,Summer Of '69,0GONea6G2XdnHWjNZd6zt3,81,0.508,0.834,2,-6.205,1,0.0386,0.0183,0.0,0.0732,0.774,139.131,216053
rock,Tom Petty and the Heartbreakers,Mary Jane's Last Dance,3dmqIB2Qxe2XZobw9gXxJ6,73,0.464,0.655,7,-9.058,0,0.0608,0.0272,1.34e-06,0.328,0.531,169.515,273600
rock,The Doobie Brothers,Listen to the Music,7Ar4G7Ci11gpt6sfH9Cgz5,75,0.645,0.598,1,-13.18,0,0.0335,0.221,3.53e-06,0.0721,0.913,105.929,227267
rock,Lynyrd Skynyrd,Free Bird,5EWPGh7jbTNO2wakv8LjUI,75,0.249,0.834,0,-8.21,1,0.0577,0.0738,9.48e-05,0.0924,0.338,118.223,547107
rock,The Animals,House Of The Rising Sun,7BY005dacJkbO6EPiOh2wb,71,0.295,0.584,9,-6.696,0,0.0345,0.000385,0.218,0.0996,0.228,117.2,271280
rock,Finger Eleven,Paralyzer,28IEbk5a7twNTbUEvWslUb,75,0.644,0.939,11,-3.486,0,0.0456,0.157,0.0,0.233,0.861,106.031,208107
rock,John Mellencamp,Jack & Diane,43btz2xjMKpcmjkuRsvxyg,74,0.811,0.41,9,-8.214,1,0.0391,0.0365,6.63e-06,0.0799,0.626,103.965,254493
rock,Red Hot Chili Peppers,Can't Stop,3ZOEytgrvLwQaqXreDs2Jx,80,0.618,0.938,9,-3.442,1,0.0456,0.0179,0.0,0.167,0.875,91.455,269000
rock,MGMT,Kids,1jJci4qxiYcOHhQR247rEU,78,0.451,0.931,9,-3.871,1,0.0719,0.00076,0.0049,0.361,0.172,122.961,302840
rock,Guns N' Roses,Paradise City,6eN1f9KNmiWEhpE2RhQqB5,72,0.268,0.98,11,-5.958,1,0.103,0.0192,0.00709,0.182,0.395,100.315,405600
rock,Led Zeppelin,Immigrant Song - Remaster,78lgmZwycJ3nzsdgmPPGNx,78,0.564,0.932,11,-10.068,1,0.0554,0.013,0.169,0.349,0.619,112.937,146250
rock,Falling In Reverse,Popular Monster,4GssB27iJeqmfGxS94Tfij,75,0.461,0.897,3,-3.982,0,0.092,0.00821,0.0,0.0965,0.358,165.107,220537
rock,Led Zeppelin,Stairway to Heaven - Remaster,5CQ30WqJwcep0pYcV4AMNc,80,0.338,0.34,9,-12.049,0,0.0339,0.58,0.0032,0.116,0.197,82.433,482830
rock,The Beatles,Come Together - Remastered 2009,2EqlS6tkEnglzr7tkKAAYD,78,0.533,0.376,9,-11.913,0,0.0393,0.0302,0.248,0.0926,0.187,165.007,259947
rock,Pink Floyd,Wish You Were Here,6mFkJmJqdDVQ1REhVfGgd1,76,0.481,0.262,7,-15.73,1,0.0414,0.735,0.0114,0.832,0.375,122.861,334744
rock,Bruce Springsteen,"Santa Claus Is Comin' to Town - Live at C.W. Post College, Greenvale, NY - December 1975",6s2wpWPFPAgKg2LXxi1Oee,74,0.357,0.668,0,-8.444,1,0.0479,0.362,1.37e-06,0.727,0.407,139.986,267600
rock,Queen,Under Pressure - Remastered 2011,11IzgLRXV7Cgek3tEgGgjw,70,0.671,0.711,2,-7.813,1,0.0478,0.422,0.0,0.104,0.466,113.809,248440
rock,Cage The Elephant,Come a Little Closer,4sebUbjqbcgDSwG6PbSGI0,72,0.44,0.778,1,-1.786,0,0.0327,0.0265,1.04e-06,0.151,0.304,148.038,229347
rock,Jimi Hendrix,All Along the Watchtower,2aoo2jlRnM3A0NyLQqMN2f,77,0.438,0.805,8,-6.237,1,0.0624,0.00255,5.69e-05,0.0842,0.564,113.253,240800
rock,Red Hot Chili Peppers,Californication,48UPSzbZjgc449aqz8bxox,81,0.592,0.767,9,-2.788,0,0.027,0.0021,0.00165,0.127,0.328,96.483,329733
rock,The Rolling Stones,"Paint It, Black",63T7DJ1AFDD6Bn8VzG6JE8,79,0.464,0.795,1,-9.267,1,0.0926,0.0493,0.00244,0.399,0.612,158.691,202267
rock,Skillet,Monster,2UREu1Y8CO4jXkbvqAtP7g,76,0.64,0.957,8,-2.336,1,0.0741,0.0431,0.0,0.0789,0.692,134.992,178013
rock,Blind Melon,No Rain,6txWz9UapYHVxEd7dDIHXT,75,0.389,0.476,9,-9.342,1,0.0316,0.619,5.09e-05,0.255,0.566,148.117,217107
rock,Aerosmith,Sweet Emotion,24NwBd5vZ2CK8VOQVnqdxr,74,0.38,0.76,9,-10.961,1,0.0378,0.00298,0.0294,0.104,0.491,99.437,274133
rock,Bring Me The Horizon,Can You Feel My Heart,0WSa1sucoNRcEeULlZVQXj,80,0.15,0.859,4,-2.827,0,0.0595,0.00201,0.194,0.387,0.354,170.527,228147
rock,Daryl Hall & John Oates,Rich Girl,0qRR9d89hIS0MHRkQ0ejxX,73,0.573,0.683,5,-6.644,1,0.176,0.461,0.0,0.0935,0.817,169.519,142787
rock,Lee Brice,One Of Them Girls,14GwnOeC9qYEKEA6uOZepa,74,0.643,0.79,4,-6.079,1,0.0462,0.294,0.0,0.107,0.8,95.987,188893
rock,Counting Crows,Mr. Jones,5DiXcVovI0FcY2s0icWWUu,77,0.578,0.817,0,-6.542,1,0.0363,0.183,3.06e-06,0.285,0.726,141.621,272293
rock,Lynyrd Skynyrd,Simple Man,1ju7EsSGvRybSNEsRvc7qY,72,0.422,0.752,6,-8.682,1,0.0449,0.0366,0.000119,0.129,0.403,120.471,356627
rock,Elvis Presley,Here Comes Santa Claus (Right Down Santa Claus Lane),7n7VsX3sv66znBwA8b5uhp,73,0.575,0.236,2,-16.982,1,0.0422,0.968,0.0178,0.105,0.829,79.576,115827
rock,Billy Joel,Piano Man,70C4NyhjD5OZUMzvWZ3njJ,76,0.331,0.55,0,-6.483,1,0.0272,0.605,3.96e-06,0.192,0.429,177.734,339000
rock,Tom Petty,I Won't Back Down,7gSQv1OHpkIoAdUiRLdmI6,73,0.765,0.476,7,-13.487,1,0.0329,0.0504,2.76e-06,0.165,0.965,114.02,178360
rock,Simple Minds,Don't You (Forget About Me),3fH4KjXFYMmljxrcGrbPj9,75,0.66,0.816,2,-6.61,1,0.0299,0.168,0.0181,0.0608,0.678,111.346,263040
rock,The Clash,Should I Stay or Should I Go - Remastered,39shmbIHICJ2Wxnk1fPSdz,79,0.743,0.836,2,-6.465,1,0.116,0.0804,0.0,0.384,0.82,113.375,188987
rock,Brooks & Dunn,Neon Moon,3EUl8M6SzxZl03NPkB8mUd,74,0.698,0.632,9,-6.508,1,0.0247,0.554,0.0,0.118,0.458,102.408,263760
rock,Two Door Cinema Club,What You Know,3UjtIALeg72qmJiKPWBvM3,71,0.561,0.741,6,-4.239,0,0.0419,0.000715,1.4e-05,0.0822,0.776,139.001,191707
rock,Buffalo Springfield,For What It's Worth,1qRA5BS78u3gME0loMl9AA,75,0.653,0.519,2,-10.164,1,0.0497,0.406,0.0209,0.101,0.822,98.883,153693
rock,Elle King,Drunk (And I Don't Wanna Go Home),0QULNNd9z5s35entfiiXoa,72,0.612,0.884,5,-4.4,1,0.0459,0.00516,0.0,0.0997,0.626,119.991,245626
rock,Elton John,I'm Still Standing,1jDJFeK9x3OZboIAHsY9k2,81,0.504,0.904,6,-6.863,1,0.179,0.356,0.121,0.14,0.772,176.808,183440
rock,Black Sabbath,Paranoid - 2012 - Remaster,1Y373MqadDRtclJNdnUXVc,70,0.412,0.658,4,-12.051,0,0.0708,4.52e-05,0.000774,0.176,0.454,163.071,168406
rock,Rage Against The Machine,Killing In The Name,59WN2psjkt1tyaxjspN8fp,79,0.466,0.833,7,-4.215,1,0.304,0.0266,0.0,0.0327,0.661,88.785,313573
rock,The Killers,When You Were Young,70wYA8oYHoMzhRRkARoMhU,76,0.467,0.988,11,-3.313,1,0.112,0.000152,0.0484,0.28,0.321,130.433,220427
rock,The J. Geils Band,Centerfold,1ynmMEK1fkyiZ6Z6F3ThEt,74,0.653,0.677,0,-12.244,1,0.0396,0.249,0.0,0.403,0.888,114.37,216533
rock,KISS,I Was Made For Lovin' You,07q0QVgO56EorrSGHC48y3,81,0.768,0.852,4,-6.215,1,0.038,0.214,7.36e-05,0.0723,0.867,128.373,271240
rock,Van Halen,Jump - 2015 Remaster,7N3PAbqfTjSEU1edb2tY8j,78,0.572,0.835,0,-6.219,1,0.0317,0.171,0.000377,0.0702,0.795,129.981,241600
rock,Phantogram,Black Out Days - Future Islands Remix,3kxkjirben9RVm9NqYa6rm,81,0.477,0.483,4,-9.413,0,0.0364,0.0027,0.783,0.156,0.123,170.026,248347
rock,AJR,Burn The House Down,0TkJIyL69RAUIbNwGub6uR,70,0.454,0.66,0,-4.357,1,0.168,0.0364,0.0,0.181,0.568,184.353,212374
rock,Queen,We Will Rock You - Remastered 2011,54flyrjcdnQdco7300avMJ,70,0.693,0.497,2,-7.316,1,0.119,0.679,0.0,0.258,0.473,81.308,122067
rock,Alice In Chains,Man in the Box,6gZVQvQZOFpzIy3HblJ20F,74,0.355,0.791,8,-7.565,1,0.0453,0.00045,0.0,0.0969,0.758,106.392,285200
rock,Don Henley,The Boys Of Summer,4gvea7UlDkAvsJBPZAd4oB,76,0.516,0.549,6,-13.741,1,0.0373,0.501,0.00572,0.184,0.907,176.941,288733
rock,Weezer,Buddy Holly,3mwvKOyMmG77zZRunnxp9E,73,0.556,0.92,8,-4.606,1,0.0367,0.00271,0.00021,0.117,0.771,121.138,159227
rock,Bon Jovi,You Give Love A Bad Name,0rmGAIH9LNJewFw7nKzZnc,80,0.541,0.96,0,-2.947,0,0.0505,0.0663,2.25e-06,0.344,0.812,122.803,222707
rock,Panic! At The Disco,House of Memories,2DgdHcjWmO3qd50RzuBLgZ,78,0.506,0.817,11,-5.051,0,0.0335,0.00272,0.0,0.0486,0.506,109.952,208707
rock,Oasis,Wonderwall - Remastered,7ygpwy2qP3NbrxVkHvUhXY,78,0.375,0.893,2,-4.097,1,0.0406,0.000509,0.0,0.187,0.434,174.323,258773
rock,Kings of Leon,Use Somebody,5VGlqQANWDKJFl0MBG3sg2,77,0.276,0.715,0,-5.356,1,0.0432,0.00552,0.000417,0.201,0.173,137.028,230760
rock,Greta Van Fleet,Light My Love,4iya38ctQ1httyA6NOG9oW,71,0.374,0.778,5,-4.466,1,0.0363,0.1,0.199,0.107,0.484,133.85,270887
rock,Eric Church,Springsteen,05ZACkzW8YbRq3eFgIfSNB,73,0.692,0.809,2,-5.935,1,0.0255,0.1,9.77e-05,0.185,0.927,104.023,263387
rock,Eli Young Band,Crazy Girl,1nVLAEzhBXMJLR5zAl90Nl,71,0.366,0.651,4,-3.842,1,0.031,0.000415,0.00526,0.271,0.257,151.343,200707
rock,David Lee Murphy,Dust On The Bottle,0Xg68XXMRWzKQvD5S6BFvI,71,0.736,0.614,11,-11.124,1,0.0389,0.0237,5.84e-06,0.292,0.858,99.942,224667
rock,Bee Gees,"More Than A Woman - From ""Saturday Night Fever"" Soundtrack",2cX2coZS1PYBfPs8wgbdWE,79,0.601,0.703,7,-6.24,1,0.0379,0.175,8.4e-05,0.571,0.673,106.164,196213
rock,John Denver,"Take Me Home, Country Roads",1QbOvACeYanja5pbnJbAmk,76,0.38,0.43,9,-12.564,1,0.0288,0.546,1.71e-05,0.188,0.547,82.204,197813
rock,Heart,Barracuda,4KfSdst7rW39C0sfhArdrz,74,0.548,0.691,4,-13.553,0,0.0369,0.015,0.106,0.144,0.667,137.145,261933
rock,Don McLean,American Pie,1fDsrQ23eTAVFElUMaf38X,76,0.531,0.481,4,-11.709,0,0.06,0.699,0.0,0.0842,0.491,138.45,516893
rock,Mitchell Tenpenny,Truth About You,4Qum1kECNQrpREev5fvAQ4,72,0.492,0.708,10,-4.639,1,0.0334,0.0975,0.0,0.12,0.697,161.989,203037
rock,Lee Brice,Rumor,56eGOeSsqdg3FLxdo83TwV,72,0.655,0.56,9,-6.857,1,0.0486,0.749,0.0,0.115,0.599,140.975,198440
rock,Thomas Rhett,Slow Down Summer,1fff5nZGyRJtFLkOrSSwOU,73,0.464,0.755,4,-5.707,1,0.0354,0.00838,0.0,0.0989,0.449,155.973,216764
rock,The Band,The Weight - Remastered 2000,0P7DoyGrr4Wp9w5TotEtUC,72,0.63,0.551,9,-9.28,1,0.0549,0.373,5.75e-05,0.103,0.518,143.868,274493
rock,Pixies,Where Is My Mind? - Remastered,7wCmS9TTVUcIhRalDYFgPy,77,0.519,0.441,4,-14.178,1,0.0353,0.0204,0.000453,0.076,0.25,81.334,234973
rock,Beck,Loser,5PntSbMHC1ud6Vvl8x56qd,71,0.654,0.611,2,-10.45,1,0.119,0.0337,0.000178,0.405,0.786,85.387,235000
rock,I DONT KNOW HOW BUT THEY FOUND ME,Choke,37mfTcSlX60JtAvAETytGs,74,0.516,0.85,4,-3.909,0,0.0706,0.00139,0.0,0.296,0.583,120.324,195717
rock,Rush,Tom Sawyer,3QZ7uX97s82HFYSmQUAN1D,71,0.536,0.901,9,-7.211,1,0.0374,0.00145,0.0186,0.06,0.666,87.559,276880
rock,Josh Turner,Would You Go With Me,1KhrAWvLIjRlQIJtSTgvsi,73,0.605,0.864,6,-5.365,1,0.0292,0.13,0.000827,0.113,0.736,122.918,228187
rock,Modest Mouse,Float On,2lwwrWVKdf3LR9lbbhnr6R,72,0.649,0.888,6,-4.807,1,0.0293,0.013,2.23e-06,0.0888,0.553,100.975,208467
rock,Muse,Supermassive Black Hole,3lPr8ghNDBLc2uZovNyLs9,78,0.668,0.921,7,-3.727,1,0.0439,0.0492,0.00517,0.0877,0.782,120.0,212440
rock,Seether,Fake It,4eAwB5pnKFTmsgc3zWoYO0,75,0.611,0.95,8,-3.509,1,0.0518,0.00141,1.59e-06,0.0543,0.607,132.078,193893
rock,Eagles,Please Come Home for Christmas - 2013 Remaster,3QIoEi8Enr9uHffwInGIsC,73,0.612,0.289,9,-11.568,1,0.0421,0.599,0.00266,0.0561,0.466,183.18,177440
rock,Thirty Seconds To Mars,The Kill,0lP4HYLmvowOKdsQ7CVkuq,74,0.179,0.912,4,-3.881,0,0.0791,0.0014,0.000294,0.582,0.289,182.99,231533
rock,Young the Giant,Cough Syrup,1UqhkbzB1kuFwt2iy4h29Q,72,0.534,0.721,11,-7.307,0,0.0417,0.0343,6.24e-06,0.115,0.225,128.978,249520
rock,Incubus,Drive,7nnWIPM5hwE3DaUBkvOIpy,75,0.645,0.792,4,-7.34,0,0.036,0.0562,0.0121,0.119,0.666,90.565,232453
rock,Mild High Club,Homage,7DcJ6fEBb7BaKuYKTwiDxK,76,0.546,0.465,5,-8.167,1,0.0287,0.153,0.00259,0.321,0.415,73.369,177493
rock,Billy Joel,Vienna,4U45aEWtQhrm8A5mxPaFZ7,74,0.532,0.495,10,-6.662,1,0.0343,0.659,0.0,0.0754,0.308,124.936,214240
rock,Aerosmith,Walk This Way,5SZ6zX4rOrEQferfFC2MfP,75,0.653,0.73,5,-10.613,1,0.043,0.0114,1.03e-05,0.0754,0.894,108.705,220400
rock,Foster The People,Sit Next to Me,4BdGO1CaObRD4La9l5Zanz,73,0.638,0.738,6,-4.976,0,0.0292,0.117,0.000384,0.689,0.657,97.021,243147
rock,PUBLIC,Make You Mine,5iFwAOB2TFkPJk8sMlxP8g,78,0.606,0.799,9,-4.452,1,0.0261,0.0128,0.0,0.15,0.638,103.014,232907
rock,Queen,Somebody To Love - Remastered 2011,6cFZ4PLC19taNlpl9pbGMf,69,0.497,0.693,8,-7.024,1,0.0565,0.19,0.0,0.215,0.358,111.539,296493
rock,R.E.M.,Losing My Religion,31AOj9sFz2gM0O3hMARRBx,83,0.666,0.855,9,-5.051,0,0.0295,0.179,1.2e-06,0.0987,0.803,125.639,268427
rock,Bob Seger,Old Time Rock & Roll,5EOoMWIB9iK4ZpcSex9Ec7,74,0.714,0.937,6,-2.947,1,0.0399,0.206,0.0,0.0731,0.964,124.13,194147
rock,Empire of the Sun,Walking On A Dream,5r5cp9IpziiIsR6b93vcnQ,78,0.871,0.701,5,-5.594,0,0.0458,0.257,7.52e-06,0.0589,0.716,126.975,198440
rock,Red Hot Chili Peppers,Snow (Hey Oh),2aibwv5hGXSgw7Yru8IYTO,79,0.427,0.9,11,-3.674,1,0.0499,0.116,1.75e-05,0.119,0.599,104.655,334667
rock,The Who,Baba O'Riley,3qiyyUfYe7CRYLucrPmulD,75,0.489,0.724,5,-8.367,1,0.0352,0.313,0.185,0.287,0.15,117.292,300400
rock,The Marshall Tucker Band,Can't You See,4fUU9WKxEgJXyrZJsUA2iP,70,0.406,0.713,7,-5.49,1,0.0348,0.276,0.00354,0.112,0.577,164.444,365093
rock,Nirvana,Lithium,2YodwKJnbPyNKe8XXSE9V7,70,0.678,0.656,7,-6.41,1,0.0381,0.00174,0.0,0.0631,0.485,123.207,257053
rock,Jon Pardi,Head Over Boots,4ly1QBXEwYoDmje9rmEgC4,72,0.563,0.688,7,-4.474,1,0.0262,0.0763,0.0,0.0863,0.622,108.008,202347
rock,Greta Van Fleet,Heat Above,0zlaa4AmbFE7MVDijsyD9Q,71,0.338,0.847,3,-3.692,1,0.0458,0.00881,0.00105,0.147,0.232,139.061,341255
rock,America,A Horse with No Name,54eZmuggBFJbV7k248bTTt,77,0.654,0.506,11,-17.18,0,0.0535,0.686,0.0155,0.155,0.831,123.179,252240
rock,Def Leppard,Pour Some Sugar On Me - Remastered 2017,0PdM2a6oIjqepoEfcJo0RO,74,0.267,0.953,1,-4.899,0,0.096,0.00211,0.0,0.283,0.568,84.989,267307
rock,The Verve,Bitter Sweet Symphony,57iDDD9N9tTWe75x6qhStw,80,0.356,0.917,9,-6.006,1,0.0479,0.0335,0.0,0.406,0.518,171.176,357267
rock,Mumford & Sons,Little Lion Man,6JnufVNLIO5F5Lk4sEVLeI,70,0.517,0.481,5,-8.273,1,0.0272,0.0293,1.79e-05,0.0903,0.461,138.51,246973
rock,lovelytheband,broken,6XcfKZvJio9Z0fQy11GnNX,73,0.666,0.728,7,-5.808,1,0.0419,0.00175,4.26e-06,0.0429,0.51,122.996,204878
rock,Billy Joel,We Didn't Start the Fire,3Cx4yrFaX8CeHwBMReOWXI,75,0.712,0.967,7,-5.206,1,0.047,0.0771,0.0,0.356,0.895,145.024,287733
rock,Queen,Killer Queen - Remastered 2011,7GqWnsKhMtEW0nzki5o0d8,69,0.535,0.65,10,-6.328,1,0.0554,0.379,0.0,0.14,0.61,117.188,179600
rock,Alien Ant Farm,Smooth Criminal,5z6xHjCZr7a7AIcy8sPBKy,76,0.653,0.964,9,-4.261,0,0.0582,0.00316,0.00512,0.144,0.87,126.928,209267
rock,Red Hot Chili Peppers,Scar Tissue,1G391cbiT3v3Cywg8T7DM1,78,0.595,0.717,0,-4.803,1,0.0295,0.0779,0.00274,0.108,0.547,88.969,215907
rock,Thin Lizzy,The Boys Are Back In Town,43DeSV93pJPT4lCZaWZ6b1,74,0.445,0.706,8,-9.803,1,0.0461,0.234,0.000252,0.205,0.768,80.823,266720
rock,Daryl Hall & John Oates,Jingle Bell Rock - Daryl's Version,6pVW5LRWgeLaHudxauOTJU,76,0.666,0.841,2,-3.592,1,0.0312,0.613,0.0,0.113,0.84,128.706,126360
rock,Arctic Monkeys,R U Mine?,2AT8iROs4FQueDv2c8q2KE,79,0.288,0.758,6,-5.692,0,0.0371,0.00616,0.0,0.303,0.619,97.094,201726
rock,Red Hot Chili Peppers,Dani California,10Nmj3JCNoMeBQ87uw5j8k,77,0.556,0.913,0,-2.36,1,0.0437,0.0193,8.59e-06,0.346,0.73,96.184,282160
rock,AC/DC,T.N.T.,7LRMbd3LEoV5wZJvXT1Lwb,78,0.754,0.759,9,-5.218,1,0.302,0.153,0.000108,0.101,0.435,126.366,214667
rock,Lauren Daigle,You Say,6Up545NUflOiXo8cEraH49,76,0.494,0.632,5,-6.89,1,0.0342,0.682,0.0,0.0869,0.0797,147.873,274693
rock,Nickelback,How You Remind Me,0gmbgwZ8iqyMPmXefof8Yf,79,0.446,0.764,10,-5.042,1,0.033,0.00135,0.0,0.099,0.543,172.094,223840
rock,Elton John,Bennie And The Jets - Remastered 2014,5Wj1rJnCLpMHdLaxsFtJLs,74,0.665,0.673,0,-7.95,1,0.0493,0.259,7.62e-06,0.497,0.779,132.642,322549
rock,Fleetwood Mac,Everywhere - 2017 Remaster,254bXAqt3zP6P50BdQvEsq,78,0.73,0.487,4,-10.991,1,0.0303,0.258,0.01,0.0852,0.731,114.965,226653
rock,Weezer,Beverly Hills,1yKu2MhpwzDXXH2tzG6xoa,71,0.693,0.823,5,-3.761,1,0.0726,0.0932,0.0,0.328,0.741,87.904,196093
rock,The Rolling Stones,Beast Of Burden - Remastered 1994,77oU2rjC5XbjQfNe3bD6so,73,0.783,0.878,1,-3.864,0,0.0308,0.39,0.000778,0.0426,0.885,100.626,265173
rock,Allman Brothers Band,Midnight Rider,1hHGUdFaiJHw9hVZGJWYO2,70,0.585,0.532,7,-9.673,1,0.0268,0.209,0.00797,0.227,0.68,94.461,180067
rock,The Rolling Stones,Gimme Shelter,6H3kDe7CGoWYBabAeVWGiD,75,0.634,0.63,1,-8.277,0,0.031,0.447,0.039,0.17,0.489,118.628,270773
rock,Pink Floyd,"Another Brick in the Wall, Pt. 2",4gMgiXfqyzZLMhsksGmbQV,76,0.693,0.394,0,-15.882,1,0.0428,0.0782,0.000694,0.247,0.721,104.114,238747
rock,Eagles,Life in the Fast Lane - 2013 Remaster,6gXrEUzibufX9xYPk3HD5p,72,0.667,0.755,9,-7.246,1,0.069,0.0966,6.94e-05,0.0523,0.883,109.535,286220
rock,Amber Run,I Found,5zT5cMnMKoyruPj13TQXGx,76,0.567,0.303,7,-12.481,0,0.0351,0.862,0.00563,0.104,0.252,124.949,273000
rock,The Neighbourhood,Afraid,7brQHA2CgQpcMBiOlfiXYb,77,0.464,0.701,6,-5.693,0,0.0411,0.00892,0.309,0.335,0.356,83.996,251187
rock,Trapt,Headstrong,1AEYT6VxrxXPMoQUxsY0E4,74,0.492,0.896,4,-5.819,0,0.117,0.000172,2.78e-06,0.189,0.534,184.981,285570
rock,Van Morrison,Into the Mystic - 2013 Remaster,3lh3iiiJeiBXHSZw6u0kh6,72,0.608,0.524,8,-10.266,1,0.0309,0.367,0.00254,0.115,0.797,86.204,205613
rock,Cage The Elephant,Trouble,5n0CTysih20NYdT2S0Wpe8,73,0.47,0.623,0,-5.655,1,0.0302,0.392,0.000439,0.0992,0.298,77.861,225973
rock,Hoobastank,The Reason,77loZpT5Y5PRP1S451P9Yz,80,0.472,0.671,4,-4.649,1,0.029,0.0129,0.0,0.159,0.0681,82.952,232800
rock,Derek & The Dominos,Layla,2kkvB3RNRzwjFdGhaUA0tz,75,0.404,0.902,1,-3.88,1,0.0665,0.577,0.297,0.287,0.497,115.669,423840
rock,Steely Dan,Reelin' In The Years,1I7zHEdDx8Ny5RxzYPqsU2,71,0.523,0.758,2,-9.81,1,0.0403,0.133,0.0,0.0952,0.766,135.437,277267
rock,Van Halen,Panama - 2015 Remaster,05RgAMGypEvqhNs5hPCbMS,73,0.526,0.978,8,-5.436,1,0.108,0.00122,4.75e-05,0.0744,0.451,141.167,210227
rock,Journey,Any Way You Want It,71SvEDmsOwIWw1IozsZoMA,72,0.529,0.932,7,-7.501,1,0.0488,0.00251,0.00109,0.136,0.571,138.158,201693
rock,Chevelle,The Red,1gyee1JuFFiP476LQpRMYU,70,0.509,0.843,1,-3.318,0,0.0488,0.000671,0.000803,0.348,0.332,140.055,238400
